STATE,YEAR,ENROLL,POLITICAL_AFFILIATION,INSTRUCTION_EXPENDITURE_PER_1000_STUDENTS,TOTAL_EXPENDITURE_PER_1000_STUDENTS,Expenditure_Type,Expenditure
Utah,2008,556314.0,Republican,3717.7996599042986,7797.605309231836,INSTRUCTION_EXPENDITURE,2068264
Vermont,2008,87919.0,Democratic,9453.38322774372,21475.824338311402,INSTRUCTION_EXPENDITURE,831132
Virginia,2008,1230857.0,Swing,6502.109505815866,12378.615874955416,INSTRUCTION_EXPENDITURE,8003167
Washington,2008,1029576.0,Democratic,5401.938273619431,11342.208831596698,INSTRUCTION_EXPENDITURE,5561706
West_Virginia,2008,281735.0,Republican,5919.7898734626515,10892.89580634284,INSTRUCTION_EXPENDITURE,1667812
Wisconsin,2008,867929.0,Swing,6474.742749694964,12150.722006062708,INSTRUCTION_EXPENDITURE,5619617
Wyoming,2008,85991.0,Republican,8184.937958623576,17645.16054005652,INSTRUCTION_EXPENDITURE,703831
Alabama,2009,745668.0,Republican,5144.914358669005,10481.16185755591,INSTRUCTION_EXPENDITURE,3836398
Alaska,2009,130236.0,Republican,8674.68288338094,18400.53441444762,INSTRUCTION_EXPENDITURE,1129756
Arizona,2009,981303.0,Swing,4378.365295938155,9762.930511778726,INSTRUCTION_EXPENDITURE,4296503
Arkansas,2009,474423.0,Republican,5096.662682880046,10575.692999707013,INSTRUCTION_EXPENDITURE,2417974
California,2009,6234155.0,Democratic,5713.358747095637,11992.978358735065,INSTRUCTION_EXPENDITURE,35617964
Colorado,2009,812068.0,Swing,5059.064019269323,10691.8250688366,INSTRUCTION_EXPENDITURE,4108304
Connecticut,2009,539250.0,Democratic,9373.012517385258,17288.925359295317,INSTRUCTION_EXPENDITURE,5054397
Delaware,2009,116804.0,Democratic,7514.10910585254,15395.397417896647,INSTRUCTION_EXPENDITURE,877678
District_Of_Columbia,2009,44331.0,Democratic,7459.746001669261,18167.016309129052,INSTRUCTION_EXPENDITURE,330698
Florida,2009,2623067.0,Swing,5293.1465341907015,11005.219843793544,INSTRUCTION_EXPENDITURE,13884278
Georgia,2009,1649598.0,Swing,6100.834263863075,11533.195360324153,INSTRUCTION_EXPENDITURE,10063924
Hawaii,2009,179478.0,Democratic,7813.241734362986,12918.970570209161,INSTRUCTION_EXPENDITURE,1402305
Idaho,2009,267951.0,Republican,4320.31602793048,7756.813745796806,INSTRUCTION_EXPENDITURE,1157633
Illinois,2009,2117291.0,Democratic,6385.567690034104,13090.40042204874,INSTRUCTION_EXPENDITURE,13520105
Indiana,2009,1028259.0,Swing,5395.811755598541,10910.089773101912,INSTRUCTION_EXPENDITURE,5548292
Iowa,2009,487559.0,Swing,5977.073543919813,11756.907369159424,INSTRUCTION_EXPENDITURE,2914176
Kansas,2009,470445.0,Republican,6128.461350423535,12387.741393786733,INSTRUCTION_EXPENDITURE,2883104
Kentucky,2009,669858.0,Republican,5177.50179888872,10197.692645306915,INSTRUCTION_EXPENDITURE,3468191
Louisiana,2009,662774.0,Republican,6113.675249783486,12151.894914405211,INSTRUCTION_EXPENDITURE,4051985
Maine,2009,187372.0,Democratic,7384.507824007856,14006.916721815425,INSTRUCTION_EXPENDITURE,1383650
Maryland,2009,843781.0,Democratic,8176.702248569237,15119.561829432045,INSTRUCTION_EXPENDITURE,6899346
Massachusetts,2009,932437.0,Democratic,9529.811665560248,16274.358482128015,INSTRUCTION_EXPENDITURE,8885949
Michigan,2009,1537515.0,Swing,6128.51581935786,13003.157692770477,INSTRUCTION_EXPENDITURE,9422685
Minnesota,2009,800831.0,Democratic,7262.439890563676,13977.530839840116,INSTRUCTION_EXPENDITURE,5815987
Mississippi,2009,491194.0,Republican,4718.522620390314,9268.753282816971,INSTRUCTION_EXPENDITURE,2317710
Missouri,2009,893807.0,Republican,5789.982624884343,11442.408707920165,INSTRUCTION_EXPENDITURE,5175127
Montana,2009,141782.0,Republican,6036.048299502053,11443.518923417641,INSTRUCTION_EXPENDITURE,855803
Nebraska,2009,292161.0,Republican,6460.229120245344,12061.168328421658,INSTRUCTION_EXPENDITURE,1887427
Nevada,2009,430985.0,Swing,4978.77884381127,10621.903314500505,INSTRUCTION_EXPENDITURE,2145779
New_Hampshire,2009,197024.0,Swing,7848.363651128796,13995.254385252558,INSTRUCTION_EXPENDITURE,1546316
New_Jersey,2009,1354912.0,Democratic,10185.416469851918,19296.702664084456,INSTRUCTION_EXPENDITURE,13800343
New_Mexico,2009,328737.0,Democratic,5498.358870464839,12002.041145353276,INSTRUCTION_EXPENDITURE,1807514
New_York,2009,2696688.0,Democratic,13051.33259761604,21452.789866680905,INSTRUCTION_EXPENDITURE,35195372
North_Carolina,2009,1452064.0,Swing,5470.517139740397,10239.266313330543,INSTRUCTION_EXPENDITURE,7943541
North_Dakota,2009,94653.0,Republican,6125.849154279315,12015.044425427615,INSTRUCTION_EXPENDITURE,579830
Ohio,2009,1729072.0,Swing,6208.135924935456,12970.81960728067,INSTRUCTION_EXPENDITURE,10734314
Oklahoma,2009,644549.0,Republican,4401.390739881685,9218.53730282725,INSTRUCTION_EXPENDITURE,2836912
Oregon,2009,560726.0,Democratic,5869.729600553568,11975.565606017914,INSTRUCTION_EXPENDITURE,3291310
Pennsylvania,2009,1687145.0,Swing,7589.045991897555,16198.180950659249,INSTRUCTION_EXPENDITURE,12803821
Rhode_Island,2009,141521.0,Democratic,8650.009539220327,15343.136354321974,INSTRUCTION_EXPENDITURE,1224158
South_Carolina,2009,714290.0,Republican,5395.888224670652,11798.276610340337,INSTRUCTION_EXPENDITURE,3854229
South_Dakota,2009,126624.0,Republican,5101.023502653526,10057.54833206975,INSTRUCTION_EXPENDITURE,645912
Tennessee,2009,971484.0,Republican,4950.9914728394915,8863.942175064129,INSTRUCTION_EXPENDITURE,4809809
Texas,2009,4647205.0,Republican,5141.983837597008,11528.493578398198,INSTRUCTION_EXPENDITURE,23895853
Utah,2009,532433.0,Republican,4074.5671286340253,8301.044450663276,INSTRUCTION_EXPENDITURE,2169434
Vermont,2009,86320.0,Democratic,9956.360055607045,19242.574142724745,INSTRUCTION_EXPENDITURE,859433
Virginia,2009,1235064.0,Swing,6634.6658958564085,12558.311148248189,INSTRUCTION_EXPENDITURE,8194237
Washington,2009,1035907.0,Democratic,5776.64983439633,11816.342586738,INSTRUCTION_EXPENDITURE,5984072
West_Virginia,2009,281908.0,Republican,6241.0325354370925,11073.570100883977,INSTRUCTION_EXPENDITURE,1759397
Wisconsin,2009,867035.0,Swing,6755.534666997296,12549.066646675163,INSTRUCTION_EXPENDITURE,5857285
Wyoming,2009,86971.0,Republican,8564.659484195881,19065.61957434087,INSTRUCTION_EXPENDITURE,744877
Alabama,2010,748889.0,Republican,5208.371334069535,10211.888544230187,INSTRUCTION_EXPENDITURE,3900492
Alaska,2010,131265.0,Republican,8773.321144250182,18064.6097588847,INSTRUCTION_EXPENDITURE,1151630
Arizona,2010,963517.0,Swing,4383.0591468547,9146.664770834348,INSTRUCTION_EXPENDITURE,4223152
Arkansas,2010,474897.0,Republican,5309.631351640462,11624.388025192831,INSTRUCTION_EXPENDITURE,2521528
California,2010,6213958.0,Democratic,5577.326882479734,11462.43843296012,INSTRUCTION_EXPENDITURE,34657275
Colorado,2010,825242.0,Swing,5128.2847940361735,10802.089568877978,INSTRUCTION_EXPENDITURE,4232076
Connecticut,2010,534800.0,Democratic,9803.322737471952,17842.38593866866,INSTRUCTION_EXPENDITURE,5242817
Delaware,2010,117628.0,Democratic,7661.441153466862,14953.820518924065,INSTRUCTION_EXPENDITURE,901200
District_Of_Columbia,2010,43866.0,Democratic,12001.755345825924,29408.836000547122,INSTRUCTION_EXPENDITURE,526469
Florida,2010,2627390.0,Swing,5278.973049299876,10377.983093488216,INSTRUCTION_EXPENDITURE,13869921
Georgia,2010,1660643.0,Swing,5926.247844961259,10739.507528108088,INSTRUCTION_EXPENDITURE,9841382
Hawaii,2010,180196.0,Democratic,7334.552376301361,12294.71242424915,INSTRUCTION_EXPENDITURE,1321657
Idaho,2010,266613.0,Republican,4350.620562388181,7871.84795940183,INSTRUCTION_EXPENDITURE,1159932
Illinois,2010,2098401.0,Democratic,6990.193008867228,13610.50914482027,INSTRUCTION_EXPENDITURE,14668228
Indiana,2010,1026053.0,Swing,5600.717506795458,11210.46768539247,INSTRUCTION_EXPENDITURE,5746633
Iowa,2010,491255.0,Swing,6046.04533287193,12094.429573235895,INSTRUCTION_EXPENDITURE,2970150
Kansas,2010,471406.0,Republican,6020.177935792077,12684.244578982873,INSTRUCTION_EXPENDITURE,2837948
Kentucky,2010,679901.0,Republican,5319.280306985869,10431.03481242122,INSTRUCTION_EXPENDITURE,3616584
Louisiana,2010,663802.0,Republican,6231.602194630326,12240.127327124654,INSTRUCTION_EXPENDITURE,4136550
Maine,2010,187634.0,Democratic,7577.517933849942,14286.819020007035,INSTRUCTION_EXPENDITURE,1421800
Maryland,2010,848252.0,Democratic,8426.599642559051,15568.122444745195,INSTRUCTION_EXPENDITURE,7147880
Massachusetts,2010,929569.0,Democratic,9121.897352428921,15983.561198792127,INSTRUCTION_EXPENDITURE,8479433
Michigan,2010,1510716.0,Swing,6260.09984669521,13216.9229689763,INSTRUCTION_EXPENDITURE,9457233
Minnesota,2010,799615.0,Democratic,7098.47238983761,13212.325931854706,INSTRUCTION_EXPENDITURE,5676045
Mississippi,2010,491651.0,Republican,4753.746051569101,9161.492603493129,INSTRUCTION_EXPENDITURE,2337184
Missouri,2010,897348.0,Republican,5836.517159452074,11299.723184316452,INSTRUCTION_EXPENDITURE,5237387
Montana,2010,141693.0,Republican,6321.603748950195,11594.68710522044,INSTRUCTION_EXPENDITURE,895727
Nebraska,2010,294948.0,Republican,7085.49981691688,12341.833136688501,INSTRUCTION_EXPENDITURE,2089854
Nevada,2010,423859.0,Swing,4994.903965705576,10052.562290761785,INSTRUCTION_EXPENDITURE,2117135
New_Hampshire,2010,196648.0,Swing,8198.48663601969,14528.319637118098,INSTRUCTION_EXPENDITURE,1612216
New_Jersey,2010,1369553.0,Democratic,10573.866801795913,19522.173293037948,INSTRUCTION_EXPENDITURE,14481471
New_Mexico,2010,331436.0,Democratic,5433.878637202959,11507.675690027638,INSTRUCTION_EXPENDITURE,1800983
New_York,2010,2697357.0,Democratic,13579.254433135844,22268.92954844316,INSTRUCTION_EXPENDITURE,36628097
North_Carolina,2010,1444409.0,Swing,5287.867909989483,9805.046216134073,INSTRUCTION_EXPENDITURE,7637844
North_Dakota,2010,94997.0,Republican,6604.187500657916,13341.747634135816,INSTRUCTION_EXPENDITURE,627378
Ohio,2010,1669748.0,Swing,6573.490131444984,13595.664136145095,INSTRUCTION_EXPENDITURE,10976072
Oklahoma,2010,653592.0,Republican,4437.887856644513,9136.664769458623,INSTRUCTION_EXPENDITURE,2900568
Oregon,2010,560239.0,Democratic,5794.735818106201,11420.242075257167,INSTRUCTION_EXPENDITURE,3246437
Pennsylvania,2010,1682887.0,Swing,7987.787058786478,16775.452540782597,INSTRUCTION_EXPENDITURE,13442543
Rhode_Island,2010,141023.0,Democratic,8780.532253604022,15509.264446225083,INSTRUCTION_EXPENDITURE,1238257
South_Carolina,2010,715590.0,Republican,5307.431629843905,11518.541343506757,INSTRUCTION_EXPENDITURE,3797945
South_Dakota,2010,123555.0,Republican,5342.268625308568,10372.967504350288,INSTRUCTION_EXPENDITURE,660064
Tennessee,2010,971414.0,Republican,5079.239129763418,9018.160125343056,INSTRUCTION_EXPENDITURE,4934044
Texas,2010,4728815.0,Republican,5307.4440425349685,11379.22375901785,INSTRUCTION_EXPENDITURE,25097921
Utah,2010,538676.0,Republican,3931.0290415760123,8032.566886217317,INSTRUCTION_EXPENDITURE,2117551
Vermont,2010,87750.0,Democratic,10149.356125356124,19599.65811965812,INSTRUCTION_EXPENDITURE,890606
Virginia,2010,1244673.0,Swing,6466.868808112653,11986.948379212852,INSTRUCTION_EXPENDITURE,8049137
Washington,2010,1034735.0,Democratic,5735.487830217399,11424.001314346186,INSTRUCTION_EXPENDITURE,5934710
West_Virginia,2010,281828.0,Republican,7019.267070695601,12364.254084051265,INSTRUCTION_EXPENDITURE,1978226
Wisconsin,2010,864898.0,Swing,6931.130607308607,12853.331837973958,INSTRUCTION_EXPENDITURE,5994721
Wyoming,2010,87379.0,Republican,9013.91638723263,19411.7236406917,INSTRUCTION_EXPENDITURE,787627
Alabama,2011,746933.0,Republican,5146.452225299994,9922.935524337523,INSTRUCTION_EXPENDITURE,3844055
Alaska,2011,131704.0,Republican,9225.70309178157,18555.989187875843,INSTRUCTION_EXPENDITURE,1215062
Arizona,2011,946571.0,Swing,4202.296499681482,9096.430167414805,INSTRUCTION_EXPENDITURE,3977772
Arkansas,2011,475551.0,Republican,5381.7403391013795,11921.81490523624,INSTRUCTION_EXPENDITURE,2559292
California,2011,6202604.0,Democratic,5517.883779135344,11261.029238687493,INSTRUCTION_EXPENDITURE,34225248
Colorado,2011,834832.0,Swing,5036.3258715526,10393.050338271652,INSTRUCTION_EXPENDITURE,4204486
Connecticut,2011,530132.0,Democratic,10118.125297095818,17805.342820278725,INSTRUCTION_EXPENDITURE,5363942
Delaware,2011,119878.0,Democratic,8043.877942574952,15089.549375198118,INSTRUCTION_EXPENDITURE,964284
District_Of_Columbia,2011,44199.0,Democratic,11882.28240457929,29348.51467227765,INSTRUCTION_EXPENDITURE,525185
Florida,2011,2636404.0,Swing,5418.070978499502,10238.167594951305,INSTRUCTION_EXPENDITURE,14284224
Georgia,2011,1666039.0,Swing,5804.991959972125,10316.373746352876,INSTRUCTION_EXPENDITURE,9671343
Hawaii,2011,179601.0,Democratic,6979.549111641917,12578.460030846154,INSTRUCTION_EXPENDITURE,1253534
Idaho,2011,265713.0,Republican,4156.940006698957,7379.458287701392,INSTRUCTION_EXPENDITURE,1104553
Illinois,2011,2072114.0,Democratic,7063.511949632115,13766.548558621775,INSTRUCTION_EXPENDITURE,14636402
Indiana,2011,1023220.0,Swing,5482.003870135455,10861.332851195246,INSTRUCTION_EXPENDITURE,5609296
Iowa,2011,493493.0,Swing,6070.989862064913,12274.326079599912,INSTRUCTION_EXPENDITURE,2995991
Kansas,2011,482692.0,Republican,5883.26096144125,11730.34978827078,INSTRUCTION_EXPENDITURE,2839803
Kentucky,2011,672958.0,Republican,5444.61615732334,10779.053076120648,INSTRUCTION_EXPENDITURE,3663998
Louisiana,2011,665109.0,Republican,6258.458388023617,12357.177545334675,INSTRUCTION_EXPENDITURE,4162557
Maine,2011,186835.0,Democratic,7661.958412503011,14603.982123263842,INSTRUCTION_EXPENDITURE,1431522
Maryland,2011,851971.0,Democratic,8457.46510151167,15549.469406822533,INSTRUCTION_EXPENDITURE,7205515
Massachusetts,2011,924903.0,Democratic,9391.140476352655,16381.066987565184,INSTRUCTION_EXPENDITURE,8685894
Michigan,2011,1455966.0,Swing,6317.987507950049,12685.700078161166,INSTRUCTION_EXPENDITURE,9198775
Minnesota,2011,798891.0,Democratic,7065.758657939568,13284.014965746266,INSTRUCTION_EXPENDITURE,5644771
Mississippi,2011,490526.0,Republican,4562.785662737551,8859.434566159593,INSTRUCTION_EXPENDITURE,2238165
Missouri,2011,896702.0,Republican,5688.488483353444,10976.338850588045,INSTRUCTION_EXPENDITURE,5100879
Montana,2011,141529.0,Republican,6377.5975241823235,11697.842844929308,INSTRUCTION_EXPENDITURE,902615
Nebraska,2011,297659.0,Republican,7061.580533429193,12350.797388958506,INSTRUCTION_EXPENDITURE,2101943
Nevada,2011,429610.0,Swing,5031.423849537953,9913.305090663625,INSTRUCTION_EXPENDITURE,2161550
New_Hampshire,2011,189275.0,Swing,8739.289393739267,15856.526218465197,INSTRUCTION_EXPENDITURE,1654129
New_Jersey,2011,1399409.0,Democratic,10085.048759869345,18376.54181157903,INSTRUCTION_EXPENDITURE,14113108
New_Mexico,2011,331373.0,Democratic,5264.605142845072,11148.877548864873,INSTRUCTION_EXPENDITURE,1744548
New_York,2011,2677412.0,Democratic,14130.88310652227,22203.1230158078,INSTRUCTION_EXPENDITURE,37834196
North_Carolina,2011,1448117.0,Swing,5224.887906156754,9506.845096079944,INSTRUCTION_EXPENDITURE,7566249
North_Dakota,2011,96255.0,Republican,6866.593943171783,13632.808685263104,INSTRUCTION_EXPENDITURE,660944
Ohio,2011,1655534.0,Swing,6689.297833810722,13899.077880611332,INSTRUCTION_EXPENDITURE,11074360
Oklahoma,2011,658163.0,Republican,4355.457538634047,8576.884449596833,INSTRUCTION_EXPENDITURE,2866601
Oregon,2011,559631.0,Democratic,5827.393407441689,11288.929669728803,INSTRUCTION_EXPENDITURE,3261190
Pennsylvania,2011,1670854.0,Swing,8236.455728627396,17243.111007903743,INSTRUCTION_EXPENDITURE,13761915
Rhode_Island,2011,139157.0,Democratic,9054.672061053341,15801.864081576923,INSTRUCTION_EXPENDITURE,1260021
South_Carolina,2011,713511.0,Republican,5171.303595880092,11158.129307046423,INSTRUCTION_EXPENDITURE,3689782
South_Dakota,2011,125613.0,Republican,5266.325937602,10752.207176008853,INSTRUCTION_EXPENDITURE,661519
Tennessee,2011,986382.0,Republican,5015.465610686326,9085.164773890845,INSTRUCTION_EXPENDITURE,4947165
Texas,2011,4800196.0,Republican,5240.412474823945,10977.015521866191,INSTRUCTION_EXPENDITURE,25155007
Utah,2011,545395.0,Republican,3955.5496475031855,7693.352524317238,INSTRUCTION_EXPENDITURE,2157337
Vermont,2011,86982.0,Democratic,10213.46945345014,19803.120185785567,INSTRUCTION_EXPENDITURE,888388
Virginia,2011,1250852.0,Swing,6284.57723215856,11732.655022336776,INSTRUCTION_EXPENDITURE,7861076
Washington,2011,1042979.0,Democratic,5759.640414620045,11436.863062439415,INSTRUCTION_EXPENDITURE,6007184
West_Virginia,2011,282130.0,Republican,7125.817885371991,13008.609506255982,INSTRUCTION_EXPENDITURE,2010407
Wisconsin,2011,864251.0,Swing,7102.568582506702,13237.726077262278,INSTRUCTION_EXPENDITURE,6138402
Wyoming,2011,88165.0,Republican,9366.335847558554,18792.604775137526,INSTRUCTION_EXPENDITURE,825783
Alabama,2012,744621.0,Republican,4962.552761740536,9699.110017042227,INSTRUCTION_EXPENDITURE,3695221
Alaska,2012,130771.0,Republican,9602.71772793662,18989.837196320284,INSTRUCTION_EXPENDITURE,1255757
Arizona,2012,942738.0,Swing,4155.517227479957,8543.902971981612,INSTRUCTION_EXPENDITURE,3917564
Arkansas,2012,475671.0,Republican,5356.761290892235,11142.089805769114,INSTRUCTION_EXPENDITURE,2548056
California,2012,6203034.0,Democratic,5515.534656105383,11315.733075137101,INSTRUCTION_EXPENDITURE,34213049
Colorado,2012,843120.0,Swing,4951.495635259512,10049.027421956544,INSTRUCTION_EXPENDITURE,4174705
Connecticut,2012,522451.0,Democratic,10499.769356360692,18741.15658693351,INSTRUCTION_EXPENDITURE,5485615
Delaware,2012,118624.0,Democratic,8877.343539250067,16151.588211491773,INSTRUCTION_EXPENDITURE,1053066
District_Of_Columbia,2012,44618.0,Democratic,13316.509032229145,26660.58541395849,INSTRUCTION_EXPENDITURE,594156
Florida,2012,2658559.0,Swing,5100.072633332568,9536.010673451294,INSTRUCTION_EXPENDITURE,13558844
Georgia,2012,1669156.0,Swing,5758.070545832745,10424.55528422748,INSTRUCTION_EXPENDITURE,9611118
Hawaii,2012,182706.0,Democratic,6912.405722855298,12833.366172977352,INSTRUCTION_EXPENDITURE,1262938
Idaho,2012,267556.0,Republican,4011.5415090672604,7145.0686958991755,INSTRUCTION_EXPENDITURE,1073312
Illinois,2012,2071481.0,Democratic,7191.278124201959,14032.251804385363,INSTRUCTION_EXPENDITURE,14896596
Indiana,2012,1006627.0,Swing,5622.173853870401,11277.172179963383,INSTRUCTION_EXPENDITURE,5659432
Iowa,2012,495870.0,Swing,6196.027184544336,12618.077318652066,INSTRUCTION_EXPENDITURE,3072424
Kansas,2012,485591.0,Republican,6044.646626481957,11564.6995104934,INSTRUCTION_EXPENDITURE,2935226
Kentucky,2012,681827.0,Republican,5423.168927015211,10918.501320716252,INSTRUCTION_EXPENDITURE,3697663
Louisiana,2012,665478.0,Republican,6560.071106783395,12779.636592043615,INSTRUCTION_EXPENDITURE,4365583
Maine,2012,187247.0,Democratic,7352.614461112862,14022.969660395092,INSTRUCTION_EXPENDITURE,1376755
Maryland,2012,853778.0,Democratic,8363.555865810551,15474.9126822195,INSTRUCTION_EXPENDITURE,7140620
Massachusetts,2012,922683.0,Democratic,9539.10172832923,17011.32566656154,INSTRUCTION_EXPENDITURE,8801567
Michigan,2012,1421312.0,Swing,6381.765579971182,12709.260176512968,INSTRUCTION_EXPENDITURE,9070480
Minnesota,2012,799736.0,Democratic,7093.115728190302,13374.848700071023,INSTRUCTION_EXPENDITURE,5672620
Mississippi,2012,490619.0,Republican,4670.289980616323,9015.69242120668,INSTRUCTION_EXPENDITURE,2291333
Missouri,2012,893221.0,Republican,5661.2965884142895,11095.369455039683,INSTRUCTION_EXPENDITURE,5056789
Montana,2012,142237.0,Republican,6244.549589769188,11618.193578323502,INSTRUCTION_EXPENDITURE,888206
Nebraska,2012,300941.0,Republican,7469.876155126753,12894.610571507372,INSTRUCTION_EXPENDITURE,2247992
Nevada,2012,428526.0,Swing,4782.351595935836,9590.330575040954,INSTRUCTION_EXPENDITURE,2049362
New_Hampshire,2012,190778.0,Swing,8673.08599524054,15524.24283722442,INSTRUCTION_EXPENDITURE,1654634
New_Jersey,2012,1330300.0,Democratic,10893.645794181763,19869.692550552507,INSTRUCTION_EXPENDITURE,14491817
New_Mexico,2012,328690.0,Democratic,5138.187958258542,11003.349660774591,INSTRUCTION_EXPENDITURE,1688871
New_York,2012,2644029.0,Democratic,14535.367047789567,22774.493396252463,INSTRUCTION_EXPENDITURE,38431932
North_Carolina,2012,1462172.0,Swing,5143.9399742301175,9176.925833622856,INSTRUCTION_EXPENDITURE,7521325
North_Dakota,2012,97555.0,Republican,7029.7370713956225,14151.637537799192,INSTRUCTION_EXPENDITURE,685786
